Time,Input to PWM Input,Clock clk,Input to Mod 4 Counter,NS of Mod 4 Counter,output of Mod 4 Counter,PS of Mod 4 Counter,Sync Reset Comparator output,Output Comparator output,Final Output from PWM Output
0.5300000000000002,9,1,0,2,1,1,0,0,0
0.54,9,1,0,2,1,1,0,0,0
0.5400000000000003,9,1,0,2,1,1,0,0,0
0.55,9,1,0,2,1,1,0,0,0
0.5500000000000003,9,1,0,2,1,1,0,0,0
0.56,9,1,0,2,1,1,0,0,0
0.5600000000000003,9,1,0,2,1,1,0,0,0
0.5700000000000001,9,1,0,2,1,1,0,0,0
0.5700000000000003,9,1,0,2,1,1,0,0,0
0.5800000000000001,9,1,0,2,1,1,0,0,0
0.5800000000000003,9,1,0,2,1,1,0,0,0
0.5900000000000001,9,1,0,2,1,1,0,0,0
0.5900000000000003,9,1,0,2,1,1,0,0,0
0.6000000000000001,9,1,0,2,1,1,0,0,0
0.6000000000000003,9,1,0,2,1,1,0,0,0
0.6100000000000001,9,1,0,2,1,1,0,0,0
0.6100000000000003,9,1,0,2,1,1,0,0,0
0.6200000000000001,9,1,0,2,1,1,0,0,0
0.6200000000000003,9,1,0,2,1,1,0,0,0
0.6300000000000001,9,1,0,2,1,1,0,0,0
0.6300000000000003,9,1,0,2,1,1,0,0,0
0.6400000000000001,9,1,0,2,1,1,0,0,0
0.6400000000000003,9,1,0,2,1,1,0,0,0
0.6500000000000001,9,1,0,2,1,1,0,0,0
0.6500000000000004,9,1,0,2,1,1,0,0,0
0.6600000000000001,9,1,0,2,1,1,0,0,0
0.6600000000000004,9,1,0,2,1,1,0,0,0
0.6700000000000002,9,1,0,2,1,1,0,0,0
0.6700000000000004,9,1,0,2,1,1,0,0,0
0.6800000000000002,9,1,0,2,1,1,0,0,0
0.6800000000000004,9,1,0,2,1,1,0,0,0
0.6900000000000002,9,1,0,2,1,1,0,0,0
0.6900000000000004,9,1,0,2,1,1,0,0,0
0.7000000000000002,9,1,0,2,1,1,0,0,0
0.7000000000000004,9,1,0,2,1,1,0,0,0
0.7100000000000002,9,1,0,2,1,1,0,0,0
0.7100000000000004,9,1,0,2,1,1,0,0,0
0.7200000000000002,9,1,0,2,1,1,0,0,0
0.7200000000000004,9,1,0,2,1,1,0,0,0
0.7300000000000002,9,1,0,2,1,1,0,0,0
0.7300000000000004,9,1,0,2,1,1,0,0,0
0.7400000000000002,9,1,0,2,1,1,0,0,0
0.7400000000000004,9,1,0,2,1,1,0,0,0
0.7500000000000002,9,1,0,2,1,1,0,0,0
0.7500000000000004,9,1,0,2,1,1,0,0,0
0.7600000000000002,9,1,0,2,1,1,0,0,0
0.7600000000000005,9,1,0,2,1,1,0,0,0
0.7700000000000002,9,1,0,2,1,1,0,0,0
0.7700000000000005,9,1,0,2,1,1,0,0,0
0.7800000000000002,9,1,0,2,1,1,0,0,0
0.7800000000000005,9,1,0,2,1,1,0,0,0
0.7900000000000003,9,1,0,2,1,1,0,0,0
0.7900000000000005,9,1,0,2,1,1,0,0,0
0.8000000000000003,9,1,0,2,1,1,0,0,0
0.8000000000000005,9,1,0,2,1,1,0,0,0
0.8100000000000003,9,1,0,2,1,1,0,0,0
0.8100000000000005,9,1,0,2,1,1,0,0,0
0.8200000000000003,9,1,0,2,1,1,0,0,0
0.8200000000000005,9,1,0,2,1,1,0,0,0
0.8300000000000003,9,1,0,2,1,1,0,0,0
0.8300000000000005,9,1,0,2,1,1,0,0,0
0.8400000000000003,9,1,0,2,1,1,0,0,0
0.8400000000000005,9,1,0,2,1,1,0,0,0
0.8500000000000003,9,1,0,2,1,1,0,0,0
0.8500000000000005,9,1,0,2,1,1,0,0,0
0.8600000000000003,9,1,0,2,1,1,0,0,0
0.8600000000000005,9,1,0,2,1,1,0,0,0
0.8700000000000003,9,1,0,2,1,1,0,0,0
0.8700000000000006,9,1,0,2,1,1,0,0,0
0.8800000000000003,9,1,0,2,1,1,0,0,0
0.8800000000000006,9,1,0,2,1,1,0,0,0
0.8900000000000003,9,1,0,2,1,1,0,0,0
0.8900000000000006,9,1,0,2,1,1,0,0,0
0.9000000000000004,9,1,0,2,1,1,0,0,0
0.9000000000000006,9,1,0,2,1,1,0,0,0
0.9100000000000004,9,1,0,2,1,1,0,0,0
0.9100000000000006,9,1,0,2,1,1,0,0,0
0.9200000000000004,9,1,0,2,1,1,0,0,0
0.9200000000000006,9,1,0,2,1,1,0,0,0
0.9300000000000004,9,1,0,2,1,1,0,0,0
0.9300000000000006,9,1,0,2,1,1,0,0,0
0.9400000000000004,9,1,0,2,1,1,0,0,0
0.9400000000000006,9,1,0,2,1,1,0,0,0
0.9500000000000004,9,1,0,2,1,1,0,0,0
0.9500000000000006,9,1,0,2,1,1,0,0,0
0.9600000000000004,9,1,0,2,1,1,0,0,0
0.9600000000000006,9,1,0,2,1,1,0,0,0
0.9700000000000004,9,1,0,2,1,1,0,0,0
0.9700000000000006,9,1,0,2,1,1,0,0,0
0.9800000000000004,9,1,0,2,1,1,0,0,0
0.9800000000000006,9,1,0,2,1,1,0,0,0
0.9900000000000004,9,1,0,2,1,1,0,0,0
0.9900000000000007,9,1,0,2,1,1,0,0,0
1.0,9,0,0,2,1,1,0,0,0
1.0000000000000004,9,0,0,2,1,1,0,0,0
1.0000000000000007,9,0,0,2,1,1,0,0,0
1.0100000000000005,9,0,0,2,1,1,0,0,0
1.0100000000000007,9,0,0,2,1,1,0,0,0
1.0200000000000005,9,0,0,2,1,1,0,0,0
1.0200000000000007,9,0,0,2,1,1,0,0,0
1.0300000000000005,9,0,0,2,1,1,0,0,0
1.0300000000000007,9,0,0,2,1,1,0,0,0
1.0400000000000005,9,0,0,2,1,1,0,0,0
1.0400000000000007,9,0,0,2,1,1,0,0,0
1.0500000000000005,9,0,0,2,1,1,0,0,0
1.0500000000000007,9,0,0,2,1,1,0,0,0
1.0600000000000005,9,0,0,2,1,1,0,0,0
1.0600000000000007,9,0,0,2,1,1,0,0,0
1.0700000000000005,9,0,0,2,1,1,0,0,0
1.0700000000000007,9,0,0,2,1,1,0,0,0
1.0800000000000005,9,0,0,2,1,1,0,0,0
1.0800000000000007,9,0,0,2,1,1,0,0,0
1.0900000000000005,9,0,0,2,1,1,0,0,0
1.0900000000000007,9,0,0,2,1,1,0,0,0
1.1000000000000005,9,0,0,2,1,1,0,0,0
1.1000000000000008,9,0,0,2,1,1,0,0,0
1.1100000000000005,9,0,0,2,1,1,0,0,0
1.1100000000000008,9,0,0,2,1,1,0,0,0
1.1200000000000006,9,0,0,2,1,1,0,0,0
1.1200000000000008,9,0,0,2,1,1,0,0,0
1.1300000000000006,9,0,0,2,1,1,0,0,0
1.1300000000000008,9,0,0,2,1,1,0,0,0
1.1400000000000006,9,0,0,2,1,1,0,0,0
1.1400000000000008,9,0,0,2,1,1,0,0,0
1.1500000000000006,9,0,0,2,1,1,0,0,0
1.1500000000000008,9,0,0,2,1,1,0,0,0
1.1600000000000006,9,0,0,2,1,1,0,0,0
1.1600000000000008,9,0,0,2,1,1,0,0,0
1.1700000000000006,9,0,0,2,1,1,0,0,0
1.1700000000000008,9,0,0,2,1,1,0,0,0
1.1800000000000006,9,0,0,2,1,1,0,0,0
1.1800000000000008,9,0,0,2,1,1,0,0,0
1.1900000000000006,9,0,0,2,1,1,0,0,0
1.1900000000000008,9,0,0,2,1,1,0,0,0
1.2000000000000006,9,0,0,2,1,1,0,0,0
1.2000000000000008,9,0,0,2,1,1,0,0,0
1.2100000000000006,9,0,0,2,1,1,0,0,0
1.2100000000000009,9,0,0,2,1,1,0,0,0
1.2200000000000006,9,0,0,2,1,1,0,0,0
1.2200000000000009,9,0,0,2,1,1,0,0,0
1.2300000000000006,9,0,0,2,1,1,0,0,0
1.2300000000000009,9,0,0,2,1,1,0,0,0
1.2400000000000007,9,0,0,2,1,1,0,0,0
1.2400000000000009,9,0,0,2,1,1,0,0,0
1.2500000000000007,9,0,0,2,1,1,0,0,0
1.2500000000000009,9,0,0,2,1,1,0,0,0
1.2600000000000007,9,0,0,2,1,1,0,0,0
1.260000000000001,9,0,0,2,1,1,0,0,0
1.2700000000000007,9,0,0,2,1,1,0,0,0
1.270000000000001,9,0,0,2,1,1,0,0,0
1.2800000000000007,9,0,0,2,1,1,0,0,0
1.280000000000001,9,0,0,2,1,1,0,0,0
1.2900000000000007,9,0,0,2,1,1,0,0,0
1.290000000000001,9,0,0,2,1,1,0,0,0
1.3000000000000007,9,0,0,2,1,1,0,0,0
1.300000000000001,9,0,0,2,1,1,0,0,0
1.3100000000000007,9,0,0,2,1,1,0,0,0
1.310000000000001,9,0,0,2,1,1,0,0,0
1.3200000000000007,9,0,0,2,1,1,0,0,0
1.320000000000001,9,0,0,2,1,1,0,0,0
1.3300000000000007,9,0,0,2,1,1,0,0,0
1.330000000000001,9,0,0,2,1,1,0,0,0
1.3400000000000007,9,0,0,2,1,1,0,0,0
1.340000000000001,9,0,0,2,1,1,0,0,0
1.3500000000000008,9,0,0,2,1,1,0,0,0
1.350000000000001,9,0,0,2,1,1,0,0,0
1.3600000000000008,9,0,0,2,1,1,0,0,0
1.360000000000001,9,0,0,2,1,1,0,0,0
1.3700000000000008,9,0,0,2,1,1,0,0,0
1.370000000000001,9,0,0,2,1,1,0,0,0
1.3800000000000008,9,0,0,2,1,1,0,0,0
1.380000000000001,9,0,0,2,1,1,0,0,0
1.3900000000000008,9,0,0,2,1,1,0,0,0
1.390000000000001,9,0,0,2,1,1,0,0,0
1.4000000000000008,9,0,0,2,1,1,0,0,0
1.400000000000001,9,0,0,2,1,1,0,0,0
1.4100000000000008,9,0,0,2,1,1,0,0,0
1.410000000000001,9,0,0,2,1,1,0,0,0
1.4200000000000008,9,0,0,2,1,1,0,0,0
1.420000000000001,9,0,0,2,1,1,0,0,0
1.4300000000000008,9,0,0,2,1,1,0,0,0
1.430000000000001,9,0,0,2,1,1,0,0,0
1.4400000000000008,9,0,0,2,1,1,0,0,0
1.440000000000001,9,0,0,2,1,1,0,0,0
1.4500000000000008,9,0,0,2,1,1,0,0,0
1.450000000000001,9,0,0,2,1,1,0,0,0
1.4600000000000009,9,0,0,2,1,1,0,0,0
1.460000000000001,9,0,0,2,1,1,0,0,0
1.4700000000000009,9,0,0,2,1,1,0,0,0
1.470000000000001,9,0,0,2,1,1,0,0,0
1.4800000000000009,9,0,0,2,1,1,0,0,0
1.480000000000001,9,0,0,2,1,1,0,0,0
1.4900000000000009,9,0,0,2,1,1,0,0,0
1.490000000000001,9,0,0,2,1,1,0,0,0
1.5,9,1,0,2,1,1,0,0,0
1.5000000000000009,9,1,0,2,1,1,0,0,0
1.500000000000001,9,1,0,2,1,1,0,0,0
1.51,9,1,0,2,1,2,0,0,0
1.510000000000001,9,1,0,2,1,2,0,0,0
1.5100000000000011,9,1,0,2,1,2,0,0,0
1.52,9,1,1,3,2,2,1,0,0
1.520000000000001,9,1,1,3,2,2,1,0,0
1.5200000000000011,9,1,1,3,2,2,1,0,0
1.53,9,1,1,0,2,2,1,0,0
1.530000000000001,9,1,1,0,2,2,1,0,0
1.5300000000000011,9,1,1,0,2,2,1,0,0
1.54,9,1,1,0,2,2,1,0,0
1.540000000000001,9,1,1,0,2,2,1,0,0
1.5400000000000011,9,1,1,0,2,2,1,0,0
1.55,9,1,1,0,2,2,1,0,0
1.550000000000001,9,1,1,0,2,2,1,0,0
1.5500000000000012,9,1,1,0,2,2,1,0,0
1.56,9,1,1,0,2,2,1,0,0
1.560000000000001,9,1,1,0,2,2,1,0,0
1.5600000000000012,9,1,1,0,2,2,1,0,0
1.57,9,1,1,0,2,2,1,0,0
1.570000000000001,9,1,1,0,2,2,1,0,0
1.5700000000000012,9,1,1,0,2,2,1,0,0
1.58,9,1,1,0,2,2,1,0,0
1.580000000000001,9,1,1,0,2,2,1,0,0
1.5800000000000012,9,1,1,0,2,2,1,0,0
1.59,9,1,1,0,2,2,1,0,0
1.590000000000001,9,1,1,0,2,2,1,0,0
1.5900000000000012,9,1,1,0,2,2,1,0,0
1.6,9,1,1,0,2,2,1,0,0
1.600000000000001,9,1,1,0,2,2,1,0,0
1.6000000000000012,9,1,1,0,2,2,1,0,0
1.61,9,1,1,0,2,2,1,0,0
1.610000000000001,9,1,1,0,2,2,1,0,0
1.6100000000000012,9,1,1,0,2,2,1,0,0
1.62,9,1,1,0,2,2,1,0,0
1.620000000000001,9,1,1,0,2,2,1,0,0
1.6200000000000012,9,1,1,0,2,2,1,0,0
1.6300000000000001,9,1,1,0,2,2,1,0,0
1.630000000000001,9,1,1,0,2,2,1,0,0
1.6300000000000012,9,1,1,0,2,2,1,0,0
1.6400000000000001,9,1,1,0,2,2,1,0,0
1.640000000000001,9,1,1,0,2,2,1,0,0
1.6400000000000012,9,1,1,0,2,2,1,0,0
1.6500000000000001,9,1,1,0,2,2,1,0,0
1.650000000000001,9,1,1,0,2,2,1,0,0
1.6500000000000012,9,1,1,0,2,2,1,0,0
1.6600000000000001,9,1,1,0,2,2,1,0,0
1.660000000000001,9,1,1,0,2,2,1,0,0
1.6600000000000013,9,1,1,0,2,2,1,0,0
1.6700000000000002,9,1,1,0,2,2,1,0,0
1.670000000000001,9,1,1,0,2,2,1,0,0
1.6700000000000013,9,1,1,0,2,2,1,0,0
1.6800000000000002,9,1,1,0,2,2,1,0,0
1.680000000000001,9,1,1,0,2,2,1,0,0
1.6800000000000013,9,1,1,0,2,2,1,0,0
1.6900000000000002,9,1,1,0,2,2,1,0,0
1.690000000000001,9,1,1,0,2,2,1,0,0
1.6900000000000013,9,1,1,0,2,2,1,0,0
1.7000000000000002,9,1,1,0,2,2,1,0,0
1.700000000000001,9,1,1,0,2,2,1,0,0
1.7000000000000013,9,1,1,0,2,2,1,0,0
1.7100000000000002,9,1,1,0,2,2,1,0,0
1.710000000000001,9,1,1,0,2,2,1,0,0
1.7100000000000013,9,1,1,0,2,2,1,0,0
1.7200000000000002,9,1,1,0,2,2,1,0,0
1.720000000000001,9,1,1,0,2,2,1,0,0
1.7200000000000013,9,1,1,0,2,2,1,0,0
1.7300000000000002,9,1,1,0,2,2,1,0,0
1.730000000000001,9,1,1,0,2,2,1,0,0
1.7300000000000013,9,1,1,0,2,2,1,0,0
1.7400000000000002,9,1,1,0,2,2,1,0,0
1.740000000000001,9,1,1,0,2,2,1,0,0
1.7400000000000013,9,1,1,0,2,2,1,0,0
1.7500000000000002,9,1,1,0,2,2,1,0,0
1.750000000000001,9,1,1,0,2,2,1,0,0
1.7500000000000013,9,1,1,0,2,2,1,0,0
1.7600000000000002,9,1,1,0,2,2,1,0,0
1.7600000000000011,9,1,1,0,2,2,1,0,0
1.7600000000000013,9,1,1,0,2,2,1,0,0
1.7700000000000002,9,1,1,0,2,2,1,0,0
1.7700000000000011,9,1,1,0,2,2,1,0,0
1.7700000000000014,9,1,1,0,2,2,1,0,0
1.7800000000000002,9,1,1,0,2,2,1,0,0
1.7800000000000011,9,1,1,0,2,2,1,0,0
1.7800000000000014,9,1,1,0,2,2,1,0,0
1.7900000000000003,9,1,1,0,2,2,1,0,0
1.7900000000000011,9,1,1,0,2,2,1,0,0
1.7900000000000014,9,1,1,0,2,2,1,0,0
1.8000000000000003,9,1,1,0,2,2,1,0,0
1.8000000000000012,9,1,1,0,2,2,1,0,0
1.8000000000000014,9,1,1,0,2,2,1,0,0
1.8100000000000003,9,1,1,0,2,2,1,0,0
1.8100000000000012,9,1,1,0,2,2,1,0,0
1.8100000000000014,9,1,1,0,2,2,1,0,0
1.8200000000000003,9,1,1,0,2,2,1,0,0
1.8200000000000012,9,1,1,0,2,2,1,0,0
1.8200000000000014,9,1,1,0,2,2,1,0,0
1.8300000000000003,9,1,1,0,2,2,1,0,0
1.8300000000000012,9,1,1,0,2,2,1,0,0
1.8300000000000014,9,1,1,0,2,2,1,0,0
1.8400000000000003,9,1,1,0,2,2,1,0,0
1.8400000000000012,9,1,1,0,2,2,1,0,0
1.8400000000000014,9,1,1,0,2,2,1,0,0
1.8500000000000003,9,1,1,0,2,2,1,0,0
1.8500000000000012,9,1,1,0,2,2,1,0,0
1.8500000000000014,9,1,1,0,2,2,1,0,0
1.8600000000000003,9,1,1,0,2,2,1,0,0
1.8600000000000012,9,1,1,0,2,2,1,0,0
1.8600000000000014,9,1,1,0,2,2,1,0,0
1.8700000000000003,9,1,1,0,2,2,1,0,0
1.8700000000000012,9,1,1,0,2,2,1,0,0
1.8700000000000014,9,1,1,0,2,2,1,0,0
1.8800000000000003,9,1,1,0,2,2,1,0,0
1.8800000000000012,9,1,1,0,2,2,1,0,0
1.8800000000000014,9,1,1,0,2,2,1,0,0
1.8900000000000003,9,1,1,0,2,2,1,0,0
1.8900000000000012,9,1,1,0,2,2,1,0,0
1.8900000000000015,9,1,1,0,2,2,1,0,0
1.9000000000000004,9,1,1,0,2,2,1,0,0
1.9000000000000012,9,1,1,0,2,2,1,0,0
1.9000000000000015,9,1,1,0,2,2,1,0,0
1.9100000000000004,9,1,1,0,2,2,1,0,0
1.9100000000000013,9,1,1,0,2,2,1,0,0
1.9100000000000015,9,1,1,0,2,2,1,0,0
1.9200000000000004,9,1,1,0,2,2,1,0,0
1.9200000000000013,9,1,1,0,2,2,1,0,0
1.9200000000000015,9,1,1,0,2,2,1,0,0
1.9300000000000004,9,1,1,0,2,2,1,0,0
1.9300000000000013,9,1,1,0,2,2,1,0,0
1.9300000000000015,9,1,1,0,2,2,1,0,0
1.9400000000000004,9,1,1,0,2,2,1,0,0
1.9400000000000013,9,1,1,0,2,2,1,0,0
1.9400000000000015,9,1,1,0,2,2,1,0,0
1.9500000000000004,9,1,1,0,2,2,1,0,0
1.9500000000000013,9,1,1,0,2,2,1,0,0
1.9500000000000015,9,1,1,0,2,2,1,0,0
1.9600000000000004,9,1,1,0,2,2,1,0,0
1.9600000000000013,9,1,1,0,2,2,1,0,0
1.9600000000000015,9,1,1,0,2,2,1,0,0
1.9700000000000004,9,1,1,0,2,2,1,0,0
1.9700000000000013,9,1,1,0,2,2,1,0,0
1.9700000000000015,9,1,1,0,2,2,1,0,0
1.9800000000000004,9,1,1,0,2,2,1,0,0
1.9800000000000013,9,1,1,0,2,2,1,0,0
1.9800000000000015,9,1,1,0,2,2,1,0,0
1.9900000000000004,9,1,1,0,2,2,1,0,0
1.9900000000000013,9,1,1,0,2,2,1,0,0
1.9900000000000015,9,1,1,0,2,2,1,0,0
2.0,9,0,1,0,2,2,1,0,0
2.0000000000000004,9,0,1,0,2,2,1,0,0
2.0000000000000013,9,0,1,0,2,2,1,0,0
2.0100000000000002,9,0,1,0,2,2,1,0,0
2.010000000000001,9,0,1,0,2,2,1,0,0
2.02,9,0,1,0,2,2,1,0,0
2.020000000000001,9,0,1,0,2,2,1,0,0
2.03,9,0,1,0,2,2,1,0,0
2.0300000000000007,9,0,1,0,2,2,1,0,0
2.0399999999999996,9,0,1,0,2,2,1,0,0
2.0400000000000005,9,0,1,0,2,2,1,0,0
2.0499999999999994,9,0,1,0,2,2,1,0,0
2.0500000000000003,9,0,1,0,2,2,1,0,0
2.059999999999999,9,0,1,0,2,2,1,0,0
2.06,9,0,1,0,2,2,1,0,0
2.069999999999999,9,0,1,0,2,2,1,0,0
2.07,9,0,1,0,2,2,1,0,0
2.0799999999999987,9,0,1,0,2,2,1,0,0
2.0799999999999996,9,0,1,0,2,2,1,0,0
2.0899999999999985,9,0,1,0,2,2,1,0,0
2.0899999999999994,9,0,1,0,2,2,1,0,0
2.0999999999999983,9,0,1,0,2,2,1,0,0
2.099999999999999,9,0,1,0,2,2,1,0,0
2.109999999999998,9,0,1,0,2,2,1,0,0
2.109999999999999,9,0,1,0,2,2,1,0,0
2.119999999999998,9,0,1,0,2,2,1,0,0
2.1199999999999988,9,0,1,0,2,2,1,0,0
2.1299999999999977,9,0,1,0,2,2,1,0,0
2.1299999999999986,9,0,1,0,2,2,1,0,0
2.1399999999999975,9,0,1,0,2,2,1,0,0
2.1399999999999983,9,0,1,0,2,2,1,0,0
2.1499999999999972,9,0,1,0,2,2,1,0,0
2.149999999999998,9,0,1,0,2,2,1,0,0
2.159999999999997,9,0,1,0,2,2,1,0,0
2.159999999999998,9,0,1,0,2,2,1,0,0
2.169999999999997,9,0,1,0,2,2,1,0,0
2.1699999999999977,9,0,1,0,2,2,1,0,0
2.1799999999999966,9,0,1,0,2,2,1,0,0
2.1799999999999975,9,0,1,0,2,2,1,0,0
2.1899999999999964,9,0,1,0,2,2,1,0,0
2.1899999999999973,9,0,1,0,2,2,1,0,0
2.199999999999996,9,0,1,0,2,2,1,0,0
2.199999999999997,9,0,1,0,2,2,1,0,0
2.209999999999996,9,0,1,0,2,2,1,0,0
2.209999999999997,9,0,1,0,2,2,1,0,0
2.2199999999999958,9,0,1,0,2,2,1,0,0
2.2199999999999966,9,0,1,0,2,2,1,0,0
2.2299999999999955,9,0,1,0,2,2,1,0,0
2.2299999999999964,9,0,1,0,2,2,1,0,0
2.2399999999999953,9,0,1,0,2,2,1,0,0
2.239999999999996,9,0,1,0,2,2,1,0,0
2.249999999999995,9,0,1,0,2,2,1,0,0
2.249999999999996,9,0,1,0,2,2,1,0,0
2.259999999999995,9,0,1,0,2,2,1,0,0
2.259999999999996,9,0,1,0,2,2,1,0,0
2.2699999999999947,9,0,1,0,2,2,1,0,0
2.2699999999999956,9,0,1,0,2,2,1,0,0
2.2799999999999945,9,0,1,0,2,2,1,0,0
2.2799999999999954,9,0,1,0,2,2,1,0,0
2.2899999999999943,9,0,1,0,2,2,1,0,0
2.289999999999995,9,0,1,0,2,2,1,0,0
2.299999999999994,9,0,1,0,2,2,1,0,0
2.299999999999995,9,0,1,0,2,2,1,0,0
2.309999999999994,9,0,1,0,2,2,1,0,0
2.3099999999999947,9,0,1,0,2,2,1,0,0
2.3199999999999936,9,0,1,0,2,2,1,0,0
2.3199999999999945,9,0,1,0,2,2,1,0,0
2.3299999999999934,9,0,1,0,2,2,1,0,0
2.3299999999999943,9,0,1,0,2,2,1,0,0
2.339999999999993,9,0,1,0,2,2,1,0,0
2.339999999999994,9,0,1,0,2,2,1,0,0
2.349999999999993,9,0,1,0,2,2,1,0,0
2.349999999999994,9,0,1,0,2,2,1,0,0
2.3599999999999928,9,0,1,0,2,2,1,0,0
2.3599999999999937,9,0,1,0,2,2,1,0,0
2.3699999999999926,9,0,1,0,2,2,1,0,0
2.3699999999999934,9,0,1,0,2,2,1,0,0
2.3799999999999923,9,0,1,0,2,2,1,0,0
2.3799999999999932,9,0,1,0,2,2,1,0,0
2.389999999999992,9,0,1,0,2,2,1,0,0
2.389999999999993,9,0,1,0,2,2,1,0,0
2.399999999999992,9,0,1,0,2,2,1,0,0
2.399999999999993,9,0,1,0,2,2,1,0,0
2.4099999999999917,9,0,1,0,2,2,1,0,0
2.4099999999999926,9,0,1,0,2,2,1,0,0
2.4199999999999915,9,0,1,0,2,2,1,0,0
2.4199999999999924,9,0,1,0,2,2,1,0,0
2.4299999999999913,9,0,1,0,2,2,1,0,0
2.429999999999992,9,0,1,0,2,2,1,0,0
2.439999999999991,9,0,1,0,2,2,1,0,0
2.439999999999992,9,0,1,0,2,2,1,0,0
2.449999999999991,9,0,1,0,2,2,1,0,0
2.4499999999999917,9,0,1,0,2,2,1,0,0
2.4599999999999906,9,0,1,0,2,2,1,0,0
2.4599999999999915,9,0,1,0,2,2,1,0,0
2.4699999999999904,9,0,1,0,2,2,1,0,0
2.4699999999999913,9,0,1,0,2,2,1,0,0
2.47999999999999,9,0,1,0,2,2,1,0,0
2.479999999999991,9,0,1,0,2,2,1,0,0
2.48999999999999,9,0,1,0,2,2,1,0,0
2.489999999999991,9,0,1,0,2,2,1,0,0
2.49999999999999,9,0,1,0,2,2,1,0,0
2.4999999999999907,9,0,1,0,2,2,1,0,0
2.5,9,1,1,0,2,2,1,0,0
2.5099999999999896,9,1,1,0,2,2,1,0,0
2.5099999999999905,9,1,1,0,2,2,1,0,0
2.51,9,1,1,0,2,0,1,0,0
2.5199999999999894,9,1,1,0,2,0,1,0,0
2.5199999999999902,9,1,1,0,2,0,1,0,0
2.5199999999999996,9,1,0,0,0,0,0,1,0
2.529999999999989,9,1,0,0,0,0,0,1,1
2.52999999999999,9,1,0,0,0,0,0,1,1
2.5299999999999994,9,1,0,1,0,0,0,1,1
2.539999999999989,9,1,0,1,0,0,0,1,1
2.53999999999999,9,1,0,1,0,0,0,1,1
2.539999999999999,9,1,0,1,0,0,0,1,1
2.5499999999999887,9,1,0,1,0,0,0,1,1
2.5499999999999896,9,1,0,1,0,0,0,1,1
2.549999999999999,9,1,0,1,0,0,0,1,1
2.5599999999999885,9,1,0,1,0,0,0,1,1
2.5599999999999894,9,1,0,1,0,0,0,1,1
